lepton_pT,lepton_eta,lepton_phi,met_magnitude,met_phi,jet_1_pt,jet_1_eta,jet_1_phi,jet_1_b_tag,jet_2_pt,jet_2_eta,jet_2_phi,jet_2_b_tag,jet_3_pt,jet_3_eta,jet_3_phi,jet_3_b_tag,jet_4_pt,jet_4_eta,jet_4_phi,jet_4_b_tag,m_jj,m_jjj,m_lv,m_jlv,m_bb,m_wbb,m_wwbb,label
0.806155,-0.786047,1.70051,0.751368,1.41338,1.21618,-1.19523,-1.07266,0,1.73923,-0.405003,0.755578,2.21487,0.694231,-0.474977,0.263405,0,0.93371,-0.981526,0.215699,3.10196,0.880053,0.956,0.99155,0.745888,0.700551,0.861853,0.735547,1
0.47015,-0.23965,1.01026,0.798854,-1.03573,0.679084,0.0484958,-1.21125,2.17308,0.84519,-0.505054,0.265663,0,0.953799,0.31876,0.0243139,0,0.449816,0.16194,0.40104,0,0.685807,1.05558,0.993322,0.662026,0.730514,0.832335,0.730984,1
2.19135,0.724579,0.378832,0.714579,0.114318,0.967281,0.58223,-1.44576,1.08654,1.48176,-0.553623,1.13286,2.21487,1.41059,-2.39105,-0.642029,0,0.587828,0.530048,-1.15226,0,1.18067,1.8388,0.985969,1.42541,1.67669,1.81894,1.81768,1
1.15625,-0.204588,0.783881,1.60392,0.363853,1.56612,-0.410971,-1.7113,2.17308,1.75371,-0.152445,-0.683756,0,0.647516,1.29273,-0.45619,0,0.938335,-0.90574,0.93542,3.10196,1.46473,1.39211,0.997222,1.58839,0.983423,1.29358,1.26508,1
0.56257,-0.399381,-1.3996,1.29308,-0.0761864,1.03791,-1.10116,-0.992831,0,1.16574,-0.222384,0.355545,0,1.00297,-0.312953,-0.364103,0,2.81865,0.076159,1.28557,1.55098,1.00632,1.22905,1.09838,1.12425,0.841136,0.997397,0.896984,1
1.86157,-0.350683,0.694548,0.952262,0.256737,1.1679,0.0138378,-1.06601,2.17308,1.1665,0.597455,1.47797,1.10744,0.437473,-1.01657,-0.363549,0,1.00722,0.316012,-0.503014,0,0.607168,1.05133,0.994249,1.57388,1.39096,1.28431,1.01934,1
1.27795,2.22352,0.84547,0.491221,-1.10587,0.453089,1.02783,0.0977309,1.08654,0.700653,0.462434,-1.07658,2.21487,0.786432,0.691962,1.22199,0,0.862392,0.875669,-0.565722,0,0.917307,0.716407,1.07861,0.8285,0.760201,0.809304,0.713124,1
0.639251,-0.650665,1.5396,1.01763,1.58913,0.403347,0.0455251,-1.73126,0,0.735025,1.25022,-0.300366,2.21487,1.59657,0.24594,-0.15164,0,1.10166,1.24711,-1.64003,0,0.849348,0.970553,0.980207,1.06356,0.916131,1.33306,1.02894,1
1.74902,-1.25258,-1.24813,0.212693,-0.696631,1.07217,-1.21603,-0.63415,0,1.70007,-0.449686,1.18613,2.21487,1.77817,0.165838,0.269507,2.54822,0.467585,1.60356,1.16404,0,2.72711,1.94085,0.976547,1.23453,1.48758,1.49607,1.30123,1
0.71099,1.38688,-0.550108,0.682051,1.1693,0.84013,0.675311,-0.416278,0,0.670436,0.422608,1.65163,2.21487,1.16156,-1.54725,0.719952,2.54822,1.22093,-1.05232,-1.39421,0,0.819921,0.941336,0.986478,2.02494,1.39026,1.33953,1.17377,1
2.22136,-0.485091,-0.529024,1.65857,-1.09719,1.17385,-0.588222,1.23198,2.17308,0.516204,0.873325,0.734494,2.21487,0.480149,0.238658,0.155231,0,0.726814,-0.675048,0.737872,0,0.49099,0.729257,1.30054,1.29453,1.06066,1.26624,0.968374,1
0.645656,1.53687,0.596893,0.585301,-0.992666,0.415347,-0.660509,-0.410734,2.17308,1.07094,1.30947,-1.14759,0,1.10501,-0.175505,1.60143,2.54822,0.741662,1.32206,-0.218345,0,0.873765,1.16955,0.983625,0.830195,0.843759,0.914936,0.783659,1
0.477471,1.13462,0.0314888,0.818635,1.29616,1.2301,0.902074,-1.42413,2.17308,1.00924,0.0631996,0.279534,2.21487,0.397607,1.0597,0.973466,0,0.509695,-1.71191,-0.306576,0,0.5644,0.803057,0.986941,1.12846,1.78739,1.1393,0.862837,1
0.847149,-0.19777,0.589124,0.752677,-1.64493,0.925874,-0.962529,0.268479,0,1.47962,-0.879033,-1.25135,0,0.833674,-0.739859,0.969028,2.54822,0.774765,-0.250308,-0.407015,1.55098,2.43706,1.36222,1.00025,0.59404,0.602307,0.897283,0.798061,1
1.50159,1.23494,-0.315402,0.908608,0.387206,0.978823,1.10309,-0.780505,2.17308,1.13691,1.37067,0.526433,2.21487,1.36142,1.27816,1.27857,0,2.19626,-1.67693,1.65625,0,0.478321,3.0219,0.985175,0.742353,1.45255,2.43391,2.159,1
1.40935,-1.38309,0.838812,1.9384,1.09448,1.17413,-2.62314,-1.02277,0,1.57971,-0.498254,-0.586106,2.21487,0.838416,-0.857281,0.255639,0,0.943446,1.60522,1.58578,0,2.14636,1.17135,0.991855,1.67994,0.806206,1.07389,1.22827,1
1.1654,-0.382824,-0.55455,0.299105,1.5508,0.829687,-0.577329,0.269033,2.17308,0.56153,-0.920802,1.59337,2.21487,0.723911,1.30911,-1.32713,0,0.622879,0.372644,1.19567,0,0.68229,0.879451,0.990261,0.847752,0.951504,0.857549,0.75771,1
1.84217,0.0281909,0.34554,0.722307,-0.477988,0.705559,2.13986,1.68047,0,0.739935,0.5654,-1.32126,1.10744,1.09359,0.68559,0.841994,0,0.618498,-0.297779,-1.2072,0,1.02133,0.830104,1.07921,0.692902,0.372671,0.67395,0.653913,1
2.83591,-0.193874,1.4647,0.222982,0.454855,1.38684,-1.9686,-0.346981,0,1.21245,0.981148,0.516446,2.21487,0.612918,0.204069,-1.40812,0,0.79083,0.939797,-1.30154,3.10196,2.60988,2.26773,0.993946,1.30897,0.883422,2.0743,1.74647,1
1.80246,1.48135,-0.873041,0.561112,-1.04209,1.1253,1.17637,0.877737,2.17308,0.758317,0.714991,-1.72462,1.10744,0.377762,1.60767,0.595691,0,1.16349,-0.247809,-0.1229,0,0.998683,0.927317,0.975835,1.48997,1.01899,1.07634,1.0059,1
0.36492,0.334017,1.0602,1.06051,-0.252876,0.769959,1.17934,-0.723959,2.17308,0.592754,1.42409,0.614096,0,1.07164,1.21627,1.35069,0,1.17444,1.9192,-0.403685,0,0.865287,0.90214,0.985076,0.852229,1.12352,0.893961,0.770083,1
1.11032,0.943722,-0.582293,1.14508,0.091987,1.085,0.364379,1.45262,1.08654,0.76159,-1.966,-0.135027,0,0.877229,-0.945576,-1.46969,2.54822,0.739228,-0.754166,-0.89645,0,0.845222,0.800753,0.986359,1.40423,1.09891,1.21324,1.42007,1
1.32828,0.741136,1.35816,1.44624,-0.176557,0.694566,-0.336704,-0.899141,2.17308,0.631532,-0.77801,0.154697,2.21487,0.505438,1.03239,-0.979308,0,0.467585,1.42117,-0.519107,0,0.266298,0.849354,1.88611,1.31943,0.824473,1.00103,0.809937,1
0.61546,0.838533,-0.766507,1.26125,0.258392,2.2474,-0.196091,1.43932,0,3.66442,-0.83435,-0.51675,0,1.2211,-0.393965,0.854198,0,1.19513,0.37431,1.20289,3.10196,0.903685,0.63372,0.987181,0.546239,0.107541,0.483275,0.52198,1
0.414333,0.828793,-0.923533,0.812397,-0.354382,1.05467,0.0861246,0.210823,2.17308,1.30109,-0.860577,1.65662,0,0.760967,-0.0244038,1.0944,2.54822,0.5815,-1.1381,1.55359,0,0.96821,0.819007,0.994973,1.55778,0.800044,1.13449,1.45444,1
0.950915,-2.02688,-0.0862444,0.406259,1.271,0.854054,-0.938763,0.919315,0,1.20376,-1.13742,-1.05882,0,0.44081,1.16347,1.45165,2.54822,0.697118,-1.79769,1.10245,0,0.982415,0.962795,0.986761,1.14977,0.294476,0.833617,0.784118,1
0.489915,0.539525,-0.263245,0.761371,0.845763,1.46159,-0.834789,-1.37091,2.17308,0.708837,-1.21416,-0.248767,0,0.897601,-1.10123,1.37676,1.27411,1.00698,-1.27884,0.584716,0,0.767547,0.782516,0.993895,2.08524,0.918502,1.477,1.34113,1
0.508582,1.32747,-1.69313,0.261333,0.0691701,0.828129,-0.337694,1.4942,0,0.960518,0.0126881,0.12862,0,1.1159,-0.0562625,1.03449,1.27411,1.27789,-1.65112,-0.43365,0,1.8178,1.11208,0.979681,0.651381,1.0143,0.897786,0.75456,1
0.963726,0.281423,0.602441,1.10715,-1.55965,1.46379,-0.312938,0.539014,0,0.961525,-0.724584,-1.17534,1.10744,1.00596,-1.26143,-1.13241,0,1.34775,0.285198,-0.761051,3.10196,0.831756,1.12271,1.33081,0.861681,0.696496,0.758252,0.72798,1
0.431169,-0.695468,0.621861,0.647226,0.780689,0.545246,-1.48735,-1.19961,0,0.808426,0.11274,-0.896811,2.21487,0.408671,-1.35883,0.985115,0,0.929329,1.13634,1.45315,0,0.78216,0.945576,0.99159,0.753214,0.674719,0.690737,0.805722,1
1.40112,0.794704,-1.70922,1.39165,1.55084,0.662503,0.490138,0.272359,0,0.993379,1.20554,-0.553923,2.21487,0.769924,0.213171,-0.0767506,2.54822,0.839998,0.40096,1.1596,0,0.816557,0.98741,0.997169,0.965307,0.623049,0.926771,0.838551,1
0.491379,-2.11649,0.564156,1.78455,1.36837,0.723789,-1.219,-0.405744,2.17308,0.558382,-0.991712,-0.975042,0,0.329817,1.1398,-0.514437,2.54822,0.429127,-1.98924,1.16626,0,0.760516,0.876178,0.986164,1.40253,0.967171,1.43763,1.09263,1
1.1848,-0.447106,-1.35466,0.318167,-0.041348,1.16625,-0.121824,0.0944047,0,0.960266,0.0107454,1.6777,2.21487,0.49051,1.29637,1.0772,0,0.669613,0.470084,0.721224,0,0.863077,0.982913,0.98862,0.676048,0.631451,0.848022,0.749969,1
0.915411,0.172338,-1.61267,1.10783,-1.05331,0.830511,0.679272,-0.599224,0,1.69441,-0.129132,0.97529,2.21487,1.02598,0.418887,0.329418,1.27411,0.446896,-1.16974,-0.980797,0,1.20154,0.990471,0.978841,1.22954,0.87801,1.00628,0.957918,1
1.83156,-0.44808,1.62782,1.03724,-1.56424,2.57261,2.05173,0.73748,0,1.33521,-0.605106,-0.852979,2.21487,2.40601,0.527207,-0.644802,0,1.07659,0.222736,-0.172287,3.10196,0.834221,0.753778,0.984395,1.13908,0.797421,0.986687,1.0523,1
1.36232,1.34987,0.263421,1.98616,0.917508,2.84963,-0.545642,-0.964558,0,0.796591,0.726648,1.17225,1.10744,0.665254,0.529027,0.0498317,2.54822,1.39886,1.71599,0.689039,0,1.00743,0.82932,1.26773,0.80685,0.658897,0.655214,0.65561,1
0.424581,0.146041,1.03079,2.09686,0.343068,1.39536,0.642634,0.0345321,0,1.22303,0.811157,-1.1143,1.10744,0.987694,-0.153659,1.70183,2.54822,1.03448,-0.93822,-1.72993,0,0.529331,0.948148,0.9954,1.09032,0.901665,0.997662,0.878645,1
0.369861,-2.32784,0.62852,2.23289,1.26193,0.836465,-1.26455,-0.279901,1.08654,0.515323,-0.831436,-1.67801,0,1.7181,-0.877307,-0.93271,2.54822,0.820039,-0.252806,0.467075,0,0.82653,0.921351,0.991224,1.28874,0.861631,1.06241,0.878616,1
0.473628,1.57096,0.0847555,0.867361,-0.461967,0.802204,1.4368,1.59787,0,0.649536,1.78642,0.680121,0,0.874067,0.808474,-1.27221,0,1.20925,0.410954,1.24895,3.10196,0.900456,0.754646,0.982119,0.738465,0.988748,0.976113,0.86767,1
0.677317,-1.66651,1.65446,1.04186,-0.513537,1.42742,-1.42596,-1.4635,2.17308,1.0207,-1.13256,0.884298,2.21487,1.52352,-1.69835,0.318324,0,1.5729,-2.04338,0.102497,0,0.958801,0.971705,1.07987,0.928647,1.53749,1.07316,0.899072,1
0.766076,0.628156,1.01082,0.420893,-1.63038,0.809808,2.11213,-0.803789,0,1.21195,0.335184,1.5623,0,1.08815,0.0447751,0.3566,2.54822,1.09947,-1.06231,-0.198923,3.10196,1.05393,0.978495,0.994656,0.826046,0.71783,0.79459,0.698399,1
0.960066,0.729448,-0.0157771,0.790293,-0.71524,1.04789,-0.770424,1.20038,2.17308,0.410697,-1.41037,-1.19531,0,0.619241,0.585463,1.5221,2.54822,1.33071,-0.435194,0.101942,0,0.971187,1.10423,0.995204,0.738091,0.825666,0.888036,0.796569,1
1.23348,1.27779,0.159662,1.31018,-0.216138,0.540666,0.747598,1.49919,1.08654,0.471131,0.838356,-1.03996,0,0.798726,0.265965,-1.52406,0,0.960971,-1.56367,1.30888,0,0.48202,0.538233,0.996769,1.1559,0.769208,0.905266,0.814131,1
1.68661,-0.0321951,0.253988,0.751012,0.0436422,0.888407,0.762452,-1.27556,2.17308,1.01869,-0.157302,1.56008,2.21487,0.753064,-0.26653,0.556305,0,1.11724,1.37203,-1.38089,0,0.867609,0.991473,0.976197,1.27491,1.02738,1.04901,0.882663,1
0.753265,-0.277635,0.418227,0.778625,-1.08319,1.60734,0.0574079,0.933729,0,1.10128,-0.0174245,-1.12374,2.21487,2.49681,-0.85091,-0.355783,0,1.35651,-1.33215,-0.471384,0,0.874042,0.95457,1.0357,0.753644,0.849756,0.966187,0.842723,1
0.641447,0.894049,1.07574,1.26178,-1.30612,0.848649,0.481226,0.723621,0,0.928161,0.417751,0.203522,0,1.2499,0.86855,-1.22672,2.54822,0.444948,-0.61092,-0.535199,0,0.854348,0.900471,1.04626,0.627979,0.662952,0.846436,0.795658,1
0.939203,0.243438,0.635733,0.796959,-0.59633,0.995221,0.315858,-0.478368,2.17308,0.844183,0.985033,-1.23637,2.21487,1.75937,-0.143646,1.364,0,1.02572,-0.197007,0.52978,0,1.01391,1.22355,1.07324,0.790037,0.976273,1.03956,0.87694,1
0.430803,0.736266,0.0215013,0.674841,-0.0678824,0.710689,1.214,0.404855,2.17308,1.39111,1.02195,-1.37119,1.10744,0.549695,2.69906,-0.0146204,0,0.930546,1.9625,1.68067,0,0.82506,0.964492,0.995732,1.16726,1.46787,0.961562,0.851377,1
1.15351,0.645687,-0.386424,0.779877,0.369815,0.761806,-1.06353,1.0058,0,2.10473,-0.086392,-1.26022,2.21487,0.635574,1.31093,0.865847,0,0.904744,1.36537,0.0336882,0,0.694856,1.18816,0.983634,0.672528,1.07642,1.00893,0.833655,1
0.784377,-1.01883,1.14565,1.00866,0.260571,1.20995,0.596093,-1.05714,2.17308,0.711732,-1.11216,0.68234,0,0.707051,-0.203723,1.38009,0,0.669126,1.21629,0.743421,3.10196,0.833662,0.839504,0.986295,1.90314,1.03995,1.35025,1.05209,1
0.586361,-1.39575,0.34887,0.313493,1.57852,2.58103,0.615898,-1.51117,0,3.26279,-0.618705,0.164684,2.21487,0.85229,-0.910076,0.780973,0,1.6133,-0.00462481,0.293942,3.10196,0.696339,0.75907,0.989971,1.0596,0.706554,0.787948,0.720584,1
1.50433,-1.41913,-1.24702,0.639434,0.983732,0.844893,-0.823897,0.556754,2.17308,0.449224,-1.89509,-0.400235,0,0.400944,-0.856371,1.43445,0,0.458092,-2.36401,-1.00521,0,0.733709,0.800258,1.22941,1.10584,0.792056,0.877744,0.73219,1
0.374254,0.784965,-0.923533,0.675934,-0.935883,1.06356,-0.432756,1.49864,0,1.56397,-0.472027,0.292295,2.21487,1.41516,-0.170954,-0.728567,1.27411,1.42296,-0.505152,0.980923,0,0.862514,1.32476,0.993633,1.03138,1.27991,1.10552,0.945879,1
0.707513,0.893075,-0.0113383,0.755513,1.35683,1.11816,2.30919,-0.993939,0,1.16347,-0.175758,0.835473,2.21487,0.605894,0.410695,-0.326382,0,0.93298,-0.299444,1.51475,3.10196,0.482904,0.690106,0.987105,0.755985,0.546827,0.690832,0.610141,1
0.604296,1.9362,0.797752,1.42295,1.16294,3.05941,-1.63489,-0.904685,0,1.4358,0.200163,1.14895,0,1.63258,1.35462,0.266178,2.54822,1.28543,1.17715,0.693479,3.10196,2.21329,1.29775,0.978375,0.900246,0.417874,0.964379,0.823333,1
1.02998,-0.163681,1.53794,0.99001,0.336956,0.661313,0.548562,-0.920208,2.17308,1.04701,-0.0999912,-1.46385,0,1.10764,-0.590578,0.570173,2.54822,0.783284,0.529215,0.118035,0,1.24941,0.898055,1.23493,0.739244,1.242,0.825515,0.777488,1
1.27978,0.125588,1.43973,0.603898,-0.592429,1.0849,0.657487,0.015129,0,0.798354,0.709163,-0.382481,2.21487,1.49155,1.00964,1.2353,0,1.46799,0.53671,-0.947502,3.10196,0.874682,1.0622,1.17715,0.785303,0.478041,0.798314,0.777026,1
0.61912,0.775225,-0.829761,1.3508,1.38384,0.749988,0.793149,0.252402,1.08654,0.709214,1.52317,0.326694,0,0.698446,-0.903704,-0.916623,0,0.595374,0.78739,-1.58843,3.10196,0.925435,0.703925,1.15457,0.555316,0.706211,0.63807,0.599754,1
0.808351,2.01314,0.922041,0.062942,-0.170694,1.65259,-0.0990484,-1.18076,0,1.19797,-0.183529,0.720069,2.21487,0.652784,0.762051,-0.18215,0,1.65639,-0.158697,0.0730869,3.10196,0.87856,1.18482,0.987345,1.03351,0.700014,0.965824,1.27055,1
2.20691,-0.600993,1.0258,1.5191,0.634611,1.24687,-1.24672,-1.46072,2.17308,1.55466,-0.706128,-0.509537,0,0.809088,0.4289,0.199056,2.54822,0.756996,-2.34319,-0.942508,0,1.83767,1.60241,0.991875,1.7033,1.74689,1.30009,1.3802,1
0.640349,-1.4162,-1.30972,0.129528,-1.19059,0.836924,-0.160443,0.789591,2.17308,1.24695,-0.978113,-0.920114,0,0.558125,-0.867294,0.271726,2.54822,0.714157,0.590011,-0.115131,0,1.15193,0.834495,0.976869,0.890343,0.516404,0.843034,0.738496,1
0.733866,0.330121,1.37758,0.841255,0.743931,0.516023,-1.00511,1.30571,0,0.76436,-0.212671,-1.60644,0,1.79854,0.1003,-0.593767,2.54822,1.61866,-0.702531,-0.076842,3.10196,0.854382,1.06147,0.992143,1.20768,0.872045,1.04327,1.02758,1
1.46352,-0.523075,-0.775385,1.18388,-1.36386,0.938333,-0.749629,0.403192,2.17308,0.980285,-0.646875,1.19167,2.21487,0.942911,-0.250146,-1.38981,0,0.443488,2.33228,0.518681,0,0.95411,0.90101,0.986833,1.28343,0.922081,1.00315,0.86978,1
0.784194,0.895023,0.0181721,2.78127,-0.298997,1.14885,0.309917,1.39164,0,1.56208,1.00155,-1.21306,2.21487,1.37634,1.47387,0.757674,0,0.943933,1.25127,-0.518552,0,1.15,0.701888,0.990437,1.48088,0.932621,1.00005,1.01011,1
0.856849,-0.639952,-1.06336,0.658333,1.46552,0.967189,-0.747649,-0.140199,0,0.78526,0.235133,1.50737,2.21487,0.811371,-1.03751,0.696653,1.27411,0.721702,-1.49288,-0.286599,0,0.712461,0.739853,0.99055,0.863463,0.849796,0.844265,0.78624,1
1.44449,1.00216,-0.881363,1.06817,-0.534905,0.546529,1.61603,1.60508,0,0.372171,0.792701,0.536975,0,1.49945,0.634616,1.21589,1.27411,0.911316,1.41201,0.195168,3.10196,0.88337,0.716552,0.98336,0.835165,0.84914,0.874083,0.791616,1
0.518831,-2.27038,-1.37075,0.972242,1.70894,0.853688,-1.34179,0.229118,0,0.898321,-0.981027,-0.542827,1.10744,1.50033,-1.19771,1.65246,0,0.627504,-0.596762,1.18014,0,0.919159,0.892974,0.992463,0.596212,0.211235,0.561004,0.634618,1
0.326671,-1.82138,1.18671,0.639642,-1.14429,1.03617,0.406959,-0.126894,0,1.16436,-0.522539,-1.63917,0,0.831216,-0.993819,0.886373,2.54822,0.69298,-0.28945,0.446543,1.55098,2.55515,1.41833,0.993964,0.685781,0.314532,0.968504,0.817639,1
0.881555,0.0817592,-0.389754,1.02921,-1.52579,1.34974,-0.396117,-0.136318,2.17308,1.812,0.335184,1.63165,0,0.72795,-2.37831,0.490846,0,0.659633,-1.70275,0.758403,0,0.285806,0.616095,1.12632,1.09439,0.924151,0.935971,0.988721,1
1.43827,1.63816,-0.799799,1.24549,-0.588583,1.27939,1.64772,1.2597,2.17308,1.08932,1.89521,0.760016,0,0.705295,0.0902875,1.13989,0,2.33087,0.352656,-0.271616,0,1.37112,0.991033,0.997164,1.60207,2.16639,1.69324,1.49735,1
0.94451,-1.71716,-0.925197,0.41477,0.362614,0.550926,0.515884,-0.277129,2.17308,0.502859,0.547915,1.31263,2.21487,0.419033,-1.14674,0.788739,0,0.409654,1.08471,0.373294,0,0.777397,0.710085,0.987127,0.941408,0.767243,0.81417,0.692774,1
1.08598,0.951513,0.313358,0.339011,-0.992382,1.34525,0.805032,-0.766646,0,1.68975,0.419694,0.584135,2.21487,1.51333,0.315119,-1.37872,0,1.39034,1.04307,1.24229,3.10196,0.966436,1.0102,0.980497,0.7487,0.96853,0.703905,0.655383,1
1.26331,-0.0302472,1.34706,0.976798,-1.50428,0.987159,1.43383,-0.682935,2.17308,0.549191,0.702363,-0.176084,0,0.88759,-1.69653,0.838111,0,0.442758,0.69578,0.798912,3.10196,0.72015,0.764018,0.985694,0.62112,0.714352,1.03981,0.890348,1
1.04828,1.02748,1.14953,0.175679,-1.64791,0.829778,1.13181,0.483576,0,1.42888,0.722762,1.66883,0,1.42271,0.627334,-0.663109,2.54822,0.873101,-0.414374,-0.541858,0,0.892698,0.965338,0.989889,0.92691,0.837383,0.767982,0.722658,1
0.890705,-0.317568,0.745595,1.0135,1.54074,1.91981,-0.895193,-1.27833,0,0.895174,0.241932,0.591903,0,0.407617,-1.42073,0.220135,0,0.43935,-0.51931,-1.58399,3.10196,1.00494,1.09299,0.992474,0.50873,0.226199,0.644084,0.608754,1
0.830861,-1.12791,0.391039,1.00934,0.397867,0.759332,-0.346606,1.66218,1.08654,0.818499,-1.41426,-1.20252,0,0.275199,-1.14219,0.028197,0,1.39618,-0.567613,-1.00355,3.10196,0.655798,0.842854,0.996074,1.09325,0.755267,1.04249,0.843941,1
1.69046,0.137275,-0.576745,0.917572,0.662533,0.621647,-0.609017,-1.54055,2.17308,0.954349,-1.10633,1.16837,2.21487,0.53143,-0.589668,-0.687517,0,0.908639,0.352656,0.511467,0,0.801569,0.906576,1.55096,1.13046,0.789055,0.98937,0.811654,1
0.63431,0.806392,-1.6848,1.72707,0.745768,1.48147,-0.587232,-0.645792,2.17308,0.751644,-0.666302,-1.15814,2.21487,1.89636,-0.514118,0.737149,0,0.8344,-0.784147,-1.60729,0,1.21758,1.08772,1.18026,1.8894,0.695146,1.30293,1.20497,1
2.55609,-0.630212,-1.50836,0.222188,1.46665,0.588302,-0.500092,-0.294869,2.17308,0.927027,-1.19764,0.555839,2.21487,0.65138,-0.583296,0.544656,0,0.46296,0.114469,-0.294367,0,0.480721,0.51377,0.977602,1.03664,0.85535,0.926304,0.74485,1
0.982027,1.1015,-0.290988,0.417744,0.390863,0.689894,-0.27828,-0.73172,1.08654,0.634428,0.147709,0.272876,1.10744,0.90164,-0.237402,-1.50464,0,0.86799,0.895657,-1.62394,0,0.70912,0.850334,0.980948,0.788526,0.79479,0.672632,0.659036,1
0.875699,0.437258,1.18616,0.778378,-0.269772,0.979464,0.375272,-1.25394,1.08654,1.21283,-0.456485,0.74892,2.21487,0.790296,-0.363927,-0.714144,0,0.958051,-0.82329,0.136347,0,0.724937,1.0516,1.10544,0.886701,1.71012,0.959439,0.845222,1
0.586544,-1.06168,1.3282,0.400678,-0.768371,1.53396,-1.17246,0.523491,0,1.1879,-1.20541,-0.436299,0,1.27378,-0.783551,-0.943805,0,1.10336,0.299356,1.67234,3.10196,0.908006,0.892318,0.991163,0.599768,0.637297,0.804263,0.725822,1
0.865816,0.480112,0.888195,0.754972,-1.5268,1.10396,-0.943715,-0.583147,0,1.02347,-0.667273,1.27656,0,0.862828,0.0593391,0.673354,0,2.82815,0.154444,-0.772704,1.55098,0.929133,0.674936,0.984164,1.04288,1.13723,0.937619,0.837743,1
0.923647,-1.05486,0.199612,0.278996,-0.218566,0.80651,1.01595,-1.44631,2.17308,0.320928,-0.384604,1.63942,2.21487,0.479446,0.90314,0.0187665,0,0.446409,-0.276125,0.728993,0,0.474,0.782015,0.992972,0.622805,0.635513,0.796758,0.643274,1
1.02705,-0.287375,-0.75652,1.14928,0.000162549,0.855245,-0.690216,1.26802,2.17308,0.560522,-0.472027,-0.177194,0,0.685977,-0.878217,-1.60782,2.54822,0.502392,0.61916,-1.69663,0,0.814309,0.915508,0.986636,0.764382,0.513806,0.773758,0.677738,1
0.684271,-0.11693,1.39256,1.87114,1.33197,1.34406,0.338633,0.211932,2.17308,0.50928,0.285644,-0.876282,2.21487,0.724614,2.34315,-1.43308,0,1.43659,0.8257,-0.611225,0,0.980492,0.961109,0.983147,1.80279,1.01215,1.23991,1.48329,1
0.662493,2.34526,-1.06225,0.367055,-0.00842286,0.44686,-0.113902,0.12545,2.17308,0.451994,1.45809,1.18779,0,0.652082,1.25085,-0.585446,0,0.751154,-0.107895,1.4193,1.55098,0.834018,0.845759,0.979938,0.789335,0.56344,0.686237,0.619758,1
1.22579,0.00481569,0.917602,1.84243,1.47445,1.34846,0.175245,-0.867542,1.08654,1.10014,0.0243446,0.130839,2.21487,0.431853,-2.59222,0.926314,0,0.385557,2.39474,-0.400356,0,3.94503,2.35881,1.00203,1.56441,1.41052,1.69598,1.49303,1
0.639068,-0.0205075,1.63781,1.14324,-0.909082,0.892804,-0.104,-0.161265,0,0.790296,1.89132,1.51902,0,1.81873,-0.650655,1.26637,2.54822,0.538903,0.431775,-1.37978,3.10196,2.80613,1.50402,0.988985,1.14229,0.71875,1.34433,1.09588,1
0.889607,-0.228937,-1.30084,0.243145,0.873297,1.56978,1.33381,-1.69578,0,1.45318,-0.584707,0.0215378,2.21487,1.43079,-0.776269,0.236778,0,1.8533,0.0170286,0.559745,0,0.959354,0.923282,0.989653,0.968396,0.72637,0.668789,0.722263,1
1.72193,1.50083,0.18574,0.724246,1.32781,2.40322,-1.11601,-1.20294,2.17308,1.84549,0.100112,0.645721,2.21487,1.16542,0.46349,0.272281,0,0.652088,0.614996,1.56469,0,0.890175,0.827717,1.32594,3.87999,3.69149,2.7555,2.02869,1
1.21847,-0.455872,-0.7371,1.07698,-0.0315782,0.375315,-0.507023,1.43876,0,0.646892,0.113711,0.529207,2.21487,0.736205,1.07427,1.68464,0,0.380202,1.16383,-0.899779,0,0.921912,0.806419,0.987876,0.61468,0.25299,0.541483,0.663144,1
0.649316,-1.27888,-0.166145,1.1035,0.824379,0.492389,-1.06056,-1.42912,0,0.735151,0.368211,-0.0162935,2.21487,0.325075,0.755679,0.107524,0,0.741662,-0.162861,-1.12285,0,1.06129,0.93552,0.989338,1.0622,0.689463,0.924972,0.823671,1
0.516818,1.42389,0.0292694,1.37177,1.45866,1.40993,-0.184208,-1.2362,0,0.92048,0.882068,0.499246,1.10744,0.758684,0.937729,-0.422905,2.54822,0.736063,-1.22305,0.377734,0,1.87859,1.42797,1.12028,0.820395,0.658208,1.16098,1.14931,1
0.704036,0.521019,1.50687,0.456201,0.38674,0.528757,-0.712991,-0.523826,0,0.854633,0.410951,-0.526737,0,1.52738,0.532668,0.924649,2.54822,0.93444,1.14217,-1.40697,3.10196,0.860982,0.992591,0.988359,0.711595,0.869445,0.914981,0.837086,1
0.962079,-0.0273253,-0.561208,0.968773,0.97428,1.09544,1.14567,-1.6093,2.17308,1.23851,6.02727e-05,0.0675887,1.10744,0.595532,2.08282,0.938518,0,0.426693,1.12385,1.4071,0,0.611452,0.978817,1.3143,0.875927,2.00617,1.13427,1.00803,1
0.570622,-0.229911,0.123596,0.529108,1.58292,0.936684,-0.0564685,-0.908566,0,0.895677,-2.1729,-0.0806535,0,2.3607,0.211351,0.874723,2.54822,0.590506,-0.686707,1.50032,3.10196,0.921261,0.745402,0.987512,1.07099,0.694072,0.960185,0.874275,1
